State,District,Level,Name,TRU,TRU1,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,MARGWORK_3_6_P,MARGWORK_3_6_M,MARGWORK_3_6_F,MARG_CL_3_6_P,MARG_CL_3_6_M,MARG_CL_3_6_F,MARG_AL_3_6_P,MARG_AL_3_6_M,MARG_AL_3_6_F,MARG_HH_3_6_P,MARG_HH_3_6_M,MARG_HH_3_6_F,MARG_OT_3_6_P,MARG_OT_3_6_M,MARG_OT_3_6_F,MARGWORK_0_3_P,MARGWORK_0_3_M,MARGWORK_0_3_F,MARG_CL_0_3_P,MARG_CL_0_3_M,MARG_CL_0_3_F,MARG_AL_0_3_P,MARG_AL_0_3_M,MARG_AL_0_3_F,MARG_HH_0_3_P,MARG_HH_0_3_M,MARG_HH_0_3_F,MARG_OT_0_3_P,MARG_OT_0_3_M,MARG_OT_0_3_F,NON_WORK_P,NON_WORK_M,NON_WORK_F
24,482,DISTRICT,Anand,Total,3204.00,427605,2092745,1087224,1005521,254008,134827,119181,104465,54476,49989,24824,12761,12063,1551253,874481,676772,541492,212743,328749,844794,627561,217233,690031,570226,119805,144417,138673,5744,263622,207235,56387,12472,10423,2049,269520,213895,55625,154763,57335,97428,7995,3997,3998,82707,27978,54729,3988,1556,2432,60073,23804,36269,139954,51238,88716,7172,3597,3575,75669,25089,50580,3396,1280,2116,53717,21272,32445,14809,6097,8712,823,400,423,7038,2889,4149,592,276,316,6356,2532,3824,1247951,459663,788288
24,483,DISTRICT,Kheda,Total,3953.00,466856,2299885,1185727,1114158,291133,153591,137542,115631,59734,55897,40336,21057,19279,1660243,942480,717763,639642,243247,396395,933983,674586,259397,722134,593568,128566,221856,207953,13903,239743,185075,54668,8474,6254,2220,252061,194286,57775,211849,81018,130831,17385,8117,9268,120099,44986,75113,3981,1175,2806,70384,26740,43644,194749,72963,121786,15745,7390,8355,110227,40670,69557,3517,1006,2511,65260,23897,41363,17100,8055,9045,1640,727,913,9872,4316,5556,464,169,295,5124,2843,2281,1365902,511141,854761
24,484,DISTRICT,Panch Mahals,Total,5231.00,446611,2390776,1226961,1163815,361311,186998,174313,100446,51278,49168,721604,368348,353256,1440805,858054,582751,949971,368907,581064,1097507,673565,423942,685141,561301,123840,366140,323005,43135,131350,84293,47057,5873,4497,1376,181778,149506,32272,412366,112264,300102,90628,21149,69479,244688,65043,179645,4898,1803,3095,72152,24269,47883,379808,98657,281151,82683,18182,64501,227469,58183,169286,3684,1408,2276,65972,20884,45088,32558,13607,18951,7945,2967,4978,17219,6860,10359,1214,395,819,6180,3385,2795,1293269,553396,739873
24,485,DISTRICT,Dohad,Total,3642.00,334272,2127086,1068651,1058435,414798,212968,201830,41444,20680,20764,1580850,793305,787545,1007171,599035,408136,1119915,469616,650299,999124,540881,458243,553395,416295,137100,311832,269743,42089,128264,55740,72524,4406,3455,951,108893,87357,21536,445729,124586,321143,76780,21991,54789,310333,75279,235054,4409,1447,2962,54207,25869,28338,398159,105156,293003,67545,18016,49529,280543,64546,215997,3842,1181,2661,46229,21413,24816,47570,19430,28140,9235,3975,5260,29790,10733,19057,567,266,301,7978,4456,3522,1127962,527770,600192
24,486,DISTRICT,Vadodara,Total,7546.00,877106,4165626,2153736,2011890,499811,263506,236305,221629,114602,107027,1149901,586665,563236,2893080,1614087,1278993,1272546,539649,732897,1693473,1233312,460161,1360660,1121791,238869,279563,253431,26132,343509,235462,108047,13376,10694,2682,724212,622204,102008,332813,111521,221292,32563,9410,23153,226852,57800,169052,4304,1698,2606,69094,42613,26481,300294,98137,202157,28901,8200,20701,207186,51650,155536,3713,1458,2255,60494,36829,23665,32519,13384,19135,3662,1210,2452,19666,6150,13516,591,240,351,8600,5784,2816,2472153,920424,1551729
24,487,DISTRICT,Narmada,Total,2817.00,122174,590297,301086,289211,78123,40250,37873,8733,4465,4268,481392,244524,236868,370336,211767,158569,219961,89319,130642,294795,174282,120513,193916,141516,52400,56266,46192,10074,103360,68519,34841,1580,1159,421,32710,25646,7064,100879,32766,68113,6557,2558,3999,84670,25733,58937,1014,335,679,8638,4140,4498,91580,29472,62108,5821,2297,3524,77418,23354,54064,811,275,536,7530,3546,3984,9299,3294,6005,736,261,475,7252,2379,4873,203,60,143,1108,594,514,295502,126804,168698
24,488,DISTRICT,Bharuch,Total,6509.00,333483,1551019,805707,745312,179103,93265,85838,62235,31979,30256,488194,250398,237796,1118276,623047,495229,432743,182660,250083,627124,468919,158205,526541,423884,102657,71035,63735,7300,194819,134186,60633,6634,5419,1215,254053,220544,33509,100583,45035,55548,7085,2911,4174,58758,21210,37548,2268,1007,1261,32472,19907,12565,88003,38640,49363,6297,2613,3684,51244,17841,33403,2008,881,1127,28454,17305,11149,12580,6395,6185,788,298,490,7514,3369,4145,260,126,134,4018,2602,1416,923895,336788,587107
24,489,DISTRICT,The Dangs,Total,1766.00,44699,228291,113821,114470,40743,20743,20000,992,490,502,216073,107539,108534,140968,77314,63654,87323,36507,50816,118257,61329,56928,88038,53926,34112,54775,35001,19774,22131,10878,11253,758,469,289,10374,7578,2796,30219,7403,22816,9786,1827,7959,18355,4712,13643,414,119,295,1664,745,919,27451,6619,20832,9217,1610,7607,16434,4300,12134,361,89,272,1439,620,819,2768,784,1984,569,217,352,1921,412,1509,53,30,23,225,125,100,110034,52492,57542
24,490,DISTRICT,Navsari,Total,2246.00,295131,1329672,678165,651507,135170,70298,64872,35464,17959,17505,639659,319740,319919,1001909,539471,462438,327763,138694,189069,591834,407881,183953,510004,375375,134629,98259,76928,21331,162145,95054,67091,5323,3761,1562,244277,199632,44645,81830,32506,49324,14550,4422,10128,44463,15426,29037,1850,741,1109,20967,11917,9050,72988,28675,44313,13405,4084,9321,40098,13616,26482,1556,643,913,17929,10332,7597,8842,3831,5011,1145,338,807,4365,1810,2555,294,98,196,3038,1585,1453,737838,270284,467554
24,491,DISTRICT,Valsad,Total,3008.00,364403,1705678,887222,818456,215439,111889,103550,38237,19557,18680,902794,450976,451818,1170657,655528,515129,535021,231694,303327,743245,516188,227057,577327,450394,126933,119731,93410,26321,89867,54008,35859,8554,6533,2021,359175,296443,62732,165918,65794,100124,27838,10150,17688,93158,30474,62684,3279,1297,1982,41643,23873,17770,142042,55711,86331,23837,8569,15268,78799,25206,53593,2764,1063,1701,36642,20873,15769,23876,10083,13793,4001,1581,2420,14359,5268,9091,515,234,281,5001,3000,2001,962433,371034,591399
24,492,DISTRICT,Surat,Total,4549.00,1333200,6081322,3402224,2679098,736286,401315,334971,158115,82202,75913,856952,432089,424863,4571410,2687468,1883942,1509912,714756,795156,2553542,2142819,410723,2405288,2075920,329368,101747,87774,13973,274736,159418,115318,32933,20738,12195,1995872,1807990,187882,148254,66899,81355,7802,2583,5219,51003,15267,35736,9107,1769,7338,80342,47280,33062,131757,58706,73051,7120,2324,4796,46629,13672,32957,7878,1580,6298,70130,41130,29000,16497,8193,8304,682,259,423,4374,1595,2779,1229,189,1040,10212,6150,4062,3527780,1259405,2268375
24,493,DISTRICT,Tapi,Total,3139.00,177091,807022,402188,404834,89075,45619,43456,8168,4139,4029,679320,335958,343362,490036,269007,221029,316986,133181,183805,450902,251049,199853,337579,214069,123510,92029,68385,23644,174240,94337,79903,6428,3498,2930,64882,47849,17033,113323,36980,76343,13697,4464,9233,80546,23720,56826,3251,1088,2163,15829,7708,8121,103377,33130,70247,12634,4054,8580,73473,21149,52324,2951,959,1992,14319,6968,7351,9946,3850,6096,1063,410,653,7073,2571,4502,300,129,171,1510,740,770,356120,151139,204981
25,494,DISTRICT,Diu,Total,39.00,10580,52074,25642,26432,6476,3357,3119,1862,927,935,123,69,54,38058,20327,17731,14016,5315,8701,15750,12932,2818,14718,12659,2059,402,212,190,189,40,149,48,31,17,14079,12376,1703,1032,273,759,69,26,43,102,9,93,227,6,221,634,232,402,856,232,624,46,21,25,81,9,72,173,6,167,556,196,360,176,41,135,23,5,18,21,0,21,54,0,54,78,36,42,36324,12710,23614
25,495,DISTRICT,Daman,Total,72.00,50376,191173,124659,66514,20458,10787,9671,4262,2224,2038,15240,7702,7538,150348,104316,46032,40825,20343,20482,105521,94502,11019,101717,91955,9762,1247,1088,159,302,232,70,332,264,68,99836,90371,9465,3804,2547,1257,598,166,432,179,81,98,77,31,46,2950,2269,681,2719,1691,1028,547,148,399,145,63,82,62,24,38,1965,1456,509,1085,856,229,51,18,33,34,18,16,15,7,8,985,813,172,85652,30157,55495
26,496,DISTRICT,Dadra & Nagar Haveli,Total,491.00,76458,343709,193760,149949,50895,26431,24464,6186,3339,2847,178564,88844,89720,223230,142521,80709,120479,51239,69240,157161,119293,37868,130299,109125,21174,22707,16486,6221,6184,3119,3065,1566,1151,415,99842,88369,11473,26862,10168,16694,5457,1810,3647,11615,2334,9281,629,218,411,9161,5806,3355,22915,8364,14551,4742,1462,3280,9763,1845,7918,541,185,356,7869,4872,2997,3947,1804,2143,715,348,367,1852,489,1363,88,33,55,1292,934,358,186548,74467,112081
27,497,DISTRICT,Nandurbar,Total,5955.00,323521,1648295,833170,815125,240222,123582,116640,47985,24273,23712,1141933,568026,573907,906509,512099,394410,741786,321071,420715,792065,442898,349167,664193,395928,268265,192433,127705,64728,350630,175727,174903,10154,6043,4111,110976,86453,24523,127872,46970,80902,19239,7524,11715,87546,28808,58738,4445,1364,3081,16642,9274,7368,114940,41739,73201,17282,6637,10645,80079,25975,54104,3473,1087,2386,14106,8040,6066,12932,5231,7701,1957,887,1070,7467,2833,4634,972,277,695,2536,1234,1302,856230,390272,465958
27,498,DISTRICT,Dhule,Total,7195.00,408874,2050862,1054031,996831,273507,144121,129386,127571,65068,62503,647315,327034,320281,1293916,723388,570528,756946,330643,426303,936370,570448,365922,825875,526267,299608,220641,148256,72385,365828,185067,180761,16557,10334,6223,222849,182610,40239,110495,44181,66314,18498,7029,11469,63708,20916,42792,4089,1563,2526,24200,14673,9527,96726,38168,58558,15813,5883,9930,56804,18319,38485,3133,1220,1913,20976,12746,8230,13769,6013,7756,2685,1146,1539,6904,2597,4307,956,343,613,3224,1927,1297,1114492,483583,630909
27,499,DISTRICT,Jalgaon,Total,11765.00,903643,4229917,2197365,2032552,532005,288827,243178,389273,199427,189846,604367,310150,294217,2891882,1629223,1262659,1338035,568142,769893,1863571,1186472,677099,1643955,1082936,561019,358786,243593,115193,808872,443822,365050,30550,19754,10796,445747,375767,69980,219616,103536,116080,25573,10001,15572,128302,52201,76101,8380,3278,5102,57361,38056,19305,190672,90015,100657,21561,8356,13205,112581,45597,66984,6507,2573,3934,50023,33489,16534,28944,13521,15423,4012,1645,2367,15721,6604,9117,1873,705,1168,7338,4567,2771,2366346,1010893,1355453
27,500,DISTRICT,Buldana,Total,9661.00,561504,2586258,1337560,1248698,332125,179072,153053,470895,241445,229450,124837,64153,60684,1879874,1048892,830982,706384,288668,417716,1219641,734024,485617,1107542,682638,424904,363983,223649,140334,537970,289944,248026,11125,7305,3820,194464,161740,32724,112099,51386,60713,21464,8290,13174,65257,26012,39245,2645,1078,1567,22733,16006,6727,97952,45404,52548,18046,6916,11130,57627,23132,34495,2057,917,1140,20222,14439,5783,14147,5982,8165,3418,1374,2044,7630,2880,4750,588,161,427,2511,1567,944,1366617,603536,763081
27,501,DISTRICT,Akola,Total,5676.00,395690,1813906,932334,881572,211080,110372,100708,364059,186244,177815,100280,51359,48921,1411281,758977,652304,402625,173357,229268,768154,520362,247792,691025,480913,210112,120136,89372,30764,340583,201264,139319,7894,5357,2537,222412,184920,37492,77129,39449,37680,9544,4416,5128,47938,21566,26372,1766,781,985,17881,12686,5195,66532,34511,32021,7850,3758,4092,41893,19101,22792,1250,593,657,15539,11059,4480,10597,4938,5659,1694,658,1036,6045,2465,3580,516,188,328,2342,1627,715,1045752,411972,633780
27,502,DISTRICT,Washim,Total,4898.00,259464,1197160,620302,576858,152190,81686,70504,229462,117867,111595,80471,41403,39068,869917,487703,382214,327243,132599,194644,569792,340353,229439,502755,309242,193513,154583,98272,56311,265060,144017,121043,5697,3376,2321,77415,63577,13838,67037,31111,35926,11015,4463,6552,45135,19784,25351,1425,530,895,9462,6334,3128,59691,27691,32000,9693,3871,5822,40697,17824,22873,1060,409,651,8241,5587,2654,7346,3420,3926,1322,592,730,4438,1960,2478,365,121,244,1221,747,474,627368,279949,347419
27,503,DISTRICT,Amravati,Total,12210.00,647451,2888445,1480768,1407677,311391,160934,150457,506374,259398,246976,404128,205834,198294,2251875,1207104,1044771,636570,273664,362906,1236322,837577,398745,1061544,753682,307862,181436,144691,36745,552820,336746,216074,16717,11728,4989,310571,260517,50054,174778,83895,90883,17357,8234,9123,115123,48206,66917,4281,1732,2549,38017,25723,12294,148159,71483,76676,14437,7032,7405,99224,41872,57352,3238,1353,1885,31260,21226,10034,26619,12412,14207,2920,1202,1718,15899,6334,9565,1043,379,664,6757,4497,2260,1652123,643191,1008932
27,504,DISTRICT,Wardha,Total,6309.00,309846,1300774,668385,632389,128901,67187,61714,188830,96569,92261,149507,76698,72809,1019458,552617,466841,281316,115768,165548,608235,392316,215919,529623,357852,171771,124563,89599,34964,233609,126301,107308,11070,8144,2926,160381,133808,26573,78612,34464,44148,8426,3127,5299,48561,17549,31012,2715,1102,1613,18910,12686,6224,66106,29072,37034,6912,2568,4344,41778,15246,26532,2048,834,1214,15368,10424,4944,12506,5392,7114,1514,559,955,6783,2303,4480,667,268,399,3542,2262,1280,692539,276069,416470
27,505,DISTRICT,Nagpur,Total,9892.00,1041544,4653570,2384975,2268595,497087,257438,239649,867713,439205,428508,437571,223566,214005,3673808,1959220,1714588,979762,425755,554007,1868560,1334211,534349,1654778,1224048,430730,188844,130703,58141,338352,181784,156568,43599,30492,13107,1083983,881069,202914,213782,110163,103619,17762,7533,10229,85235,32116,53119,8820,3924,4896,101965,66590,35375,181693,93359,88334,14713,6232,8481,73556,27771,45785,6991,3185,3806,86433,56171,30262,32089,16804,15285,3049,1301,1748,11679,4345,7334,1829,739,1090,15532,10419,5113,2785010,1050764,1734246
27,506,DISTRICT,Bhandara,Total,4087.00,278076,1200334,605520,594814,126025,64626,61399,200372,100421,99951,88886,44515,44371,899860,488709,411151,300474,116811,183663,597305,345054,252251,413838,263217,150621,101040,65226,35814,182433,98086,84347,12281,7060,5221,118084,92845,25239,183467,81837,101630,22059,10102,11957,129750,53021,76729,4888,2338,2550,26770,16376,10394,157097,71098,85999,19040,8776,10264,112283,46783,65500,3900,1926,1974,21874,13613,8261,26370,10739,15631,3019,1326,1693,17467,6238,11229,988,412,576,4896,2763,2133,603029,260466,342563
27,507,DISTRICT,Gondiya,Total,5234.00,292369,1322507,661554,660953,140365,71764,68601,175961,87434,88527,214253,105944,108309,1004243,542837,461406,318264,118717,199547,665419,383151,282268,433962,281710,152252,137183,89403,47780,147366,83385,63981,20354,9021,11333,129059,99901,29158,231457,101441,130016,49326,22479,26847,134048,53467,80581,12171,3481,8690,35912,22014,13898,196641,88537,108104,41935,19814,22121,115807,47342,68465,9808,2941,6867,29091,18440,10651,34816,12904,21912,7391,2665,4726,18241,6125,12116,2363,540,1823,6821,3574,3247,657088,278403,378685
27,508,DISTRICT,Gadchiroli,Total,14412.00,250435,1072942,541328,531614,120272,61320,58952,120745,61041,59704,415306,207377,207929,708365,395110,313255,364577,146218,218359,584237,323338,260899,392886,239961,152925,178169,110552,67617,130112,65683,64429,7473,4766,2707,77132,58960,18172,191351,83377,107974,47189,24002,23187,117701,45222,72479,3848,1701,2147,22613,12452,10161,163018,71906,91112,41134,21394,19740,101305,39373,61932,2807,1284,1523,17772,9855,7917,28333,11471,16862,6055,2608,3447,16396,5849,10547,1041,417,624,4841,2597,2244,488705,217990,270715
27,509,DISTRICT,Chandrapur,Total,11443.00,536686,2204307,1123834,1080473,231316,118471,112845,348365,176898,171467,389441,196753,192688,1578615,872565,706050,625692,251269,374423,1058172,648565,409607,804433,536752,267681,192568,125517,67051,303057,158251,144806,16174,11759,4415,292634,241225,51409,253739,111813,141926,28410,12774,15636,170926,64984,105942,5172,2532,2640,49231,31523,17708,214836,95734,119102,24071,11003,13068,146995,56943,90052,3985,2019,1966,39785,25769,14016,38903,16079,22824,4339,1771,2568,23931,8041,15890,1187,513,674,9446,5754,3692,1146135,475269,670866
27,510,DISTRICT,Yavatmal,Total,13582.00,646886,2772348,1419965,1352383,330180,171782,158398,328518,167009,161509,514057,260896,253161,2022574,1115980,906594,749774,303985,445789,1355999,815475,540524,1195100,743702,451398,310818,203946,106872,633145,336983,296162,14446,9658,4788,236691,193115,43576,160899,71773,89126,22686,9527,13159,106573,42000,64573,3453,1543,1910,28187,18703,9484,140291,62557,77734,19032,7948,11084,94923,37500,57423,2552,1144,1408,23784,15965,7819,20608,9216,11392,3654,1579,2075,11650,4500,7150,901,399,502,4403,2738,1665,1416349,604490,811859
27,511,DISTRICT,Nanded,Total,10528.00,665434,3361292,1730075,1631217,459572,240620,218952,640483,328797,311686,281695,143892,137803,2189425,1255222,934203,1171867,474853,697014,1493953,925232,568721,1317791,850493,467298,416826,271253,145573,539588,289385,250203,23448,13443,10005,337929,276412,61517,176162,74739,101423,30997,9792,21205,92807,33524,59283,5710,2000,3710,46648,29423,17225,156919,66073,90846,27386,8491,18895,84386,30364,54022,4560,1605,2955,40587,25613,14974,19243,8666,10577,3611,1301,2310,8421,3160,5261,1150,395,755,6061,3810,2251,1867339,804843,1062496
27,512,DISTRICT,Hingoli,Total,4827.00,228868,1177345,606294,571051,165716,88052,77664,182565,93379,89186,111954,57674,54280,790743,450551,340192,386602,155743,230859,569182,330903,238279,514371,308332,206039,227284,134861,92423,198494,102908,95586,6967,4411,2556,81626,66152,15474,54811,22571,32240,14329,4331,9998,27989,10609,17380,1301,449,852,11192,7182,4010,48537,19993,28544,12363,3714,8649,25433,9571,15862,1041,365,676,9700,6343,3357,6274,2578,3696,1966,617,1349,2556,1038,1518,260,84,176,1492,839,653,608163,275391,332772
27,513,DISTRICT,Parbhani,Total,6214.00,361130,1836086,942870,893216,257320,136605,120715,247308,125883,121425,40514,20570,19944,1157814,666291,491523,678272,276579,401693,822797,501422,321375,756417,473246,283171,281771,172500,109271,288438,148417,140021,10939,6870,4069,175269,145459,29810,66380,28176,38204,13259,4046,9213,29368,9916,19452,2271,809,1462,21482,13405,8077,58074,24226,33848,11378,3210,8168,26682,8938,17744,1834,659,1175,18180,11419,6761,8306,3950,4356,1881,836,1045,2686,978,1708,437,150,287,3302,1986,1316,1013289,441448,571841
27,514,DISTRICT,Jalna,Total,7718.00,391701,1959046,1011473,947573,287338,153642,133696,272266,138957,133309,42263,21988,20275,1195523,699428,496095,763523,312045,451478,930886,545030,385856,844492,508298,336194,398646,234548,164098,261713,128920,132793,12844,7042,5802,171289,137788,33501,86394,36732,49662,20306,7459,12847,39224,13431,25793,3861,1415,2446,23003,14427,8576,74193,31072,43121,16690,5820,10870,35102,11835,23267,2888,1080,1808,19513,12337,7176,12201,5660,6541,3616,1639,1977,4122,1596,2526,973,335,638,3490,2090,1400,1028160,466443,561717
27,515,DISTRICT,Aurangabad,Total,10107.00,751915,3701282,1924469,1776813,532659,286721,245938,539368,277228,262140,143366,73876,69490,2503837,1430936,1072901,1197445,493533,703912,1575079,1015864,559215,1446636,958515,488121,525657,313782,211875,351679,176578,175101,22634,13697,8937,546666,454458,92208,128443,57349,71094,28861,9634,19227,44951,15216,29735,5399,1788,3611,49232,30711,18521,105969,46114,59855,22027,6339,15688,38203,12452,25751,4083,1343,2740,41656,25980,15676,22474,11235,11239,6834,3295,3539,6748,2764,3984,1316,445,871,7576,4731,2845,2126203,908605,1217598
27,516,DISTRICT,Nashik,Total,15530.00,1222887,6107187,3157186,2950001,827935,438050,389885,554687,282213,272474,1564369,792547,771822,4345366,2397538,1947828,1761821,759648,1002173,2763328,1746286,1017042,2523023,1639881,883142,900810,527133,373677,644052,317542,326510,45904,27451,18453,932257,767755,164502,240305,106405,133900,66575,21528,45047,86176,31586,54590,10228,3335,6893,77326,49956,27370,206178,90081,116097,55944,16768,39176,75195,27330,47865,8294,2738,5556,66745,43245,23500,34127,16324,17803,10631,4760,5871,10981,4256,6725,1934,597,1337,10581,6711,3870,3343859,1410900,1932959
27,517,DISTRICT,Thane,Total,9558.00,2529165,11060148,5865078,5195070,1327146,689665,637481,730089,377885,352204,1542451,769192,773259,8227161,4591396,3635765,2832987,1273682,1559305,4492767,3363123,1129644,3930511,3059503,871008,272871,169437,103434,273218,153460,119758,98301,61384,36917,3286121,2675222,610899,562256,303620,258636,77060,33773,43287,144786,63289,81497,26160,8817,17343,314250,197741,116509,482414,263062,219352,65104,29066,36038,121421,53843,67578,19936,6860,13076,275953,173293,102660,79842,40558,39284,11956,4707,7249,23365,9446,13919,6224,1957,4267,38297,24448,13849,6567381,2501955,4065426
27,518,DISTRICT,Mumbai Suburban,Total,446.00,2105604,9356962,5031323,4325639,930884,486696,444188,583302,300291,283011,104560,55033,49527,7575485,4223029,3352456,1781477,808294,973183,3735021,2944322,790699,3515922,2811481,704441,10396,6730,3666,17621,13511,4110,104796,72748,32048,3383109,2718492,664617,219099,132841,86258,5690,2924,2766,3101,1878,1223,14020,5552,8468,196288,122487,73801,183283,109677,73606,5484,2800,2684,2775,1656,1119,10159,4077,6082,164865,101144,63721,35816,23164,12652,206,124,82,326,222,104,3861,1475,2386,31423,21343,10080,5621941,2087001,3534940
27,519,DISTRICT,Mumbai,Total,157.00,674339,3085411,1684608,1400803,272886,142566,130320,219934,111564,108370,25093,13488,11605,2509022,1410680,1098342,576389,273928,302461,1284396,1021009,263387,1209334,975508,233826,3907,2700,1207,5086,4027,1059,40839,30385,10454,1159502,938396,221106,75062,45501,29561,2144,1095,1049,659,399,260,4699,2151,2548,67560,41856,25704,63664,38123,25541,2099,1071,1028,573,343,230,3495,1587,1908,57497,35122,22375,11398,7378,4020,45,24,21,86,56,30,1204,564,640,10063,6734,3329,1801015,663599,1137416
27,520,DISTRICT,Raigarh,Total,7152.00,611790,2634200,1344345,1289855,300815,155437,145378,134952,67980,66972,305125,153657,151468,1939994,1059692,880302,694206,284653,409553,1072969,753843,319126,858825,641655,217170,166000,104617,61383,115250,64838,50412,24186,15963,8223,553389,456237,97152,214144,112188,101956,40975,19751,21224,75932,33338,42594,8733,3553,5180,88504,55546,32958,178226,94425,83801,34452,16846,17606,62906,27976,34930,6286,2717,3569,74582,46886,27696,35918,17763,18155,6523,2905,3618,13026,5362,7664,2447,836,1611,13922,8660,5262,1561231,590502,970729
27,521,DISTRICT,Pune,Total,15643.00,2151503,9429408,4924105,4505303,1104959,586665,518294,1180703,602755,577948,348876,179132,169744,7171723,3940210,3231513,2257685,983895,1273790,4048993,2809816,1239177,3751221,2658832,1092389,832261,482112,350149,366010,180005,186005,90460,53765,36695,2462490,1942950,519540,297772,150984,146788,54269,18458,35811,48451,16083,32368,15251,5166,10085,179801,111277,68524,255529,129153,126376,46530,15339,31191,41824,13755,28069,11873,4006,7867,155302,96053,59249,42243,21831,20412,7739,3119,4620,6627,2328,4299,3378,1160,2218,24499,15224,9275,5380415,2114289,3266126
27,522,DISTRICT,Ahmadnagar,Total,17048.00,930024,4543159,2342825,2200334,556014,300238,255776,573698,291521,282177,378230,191165,187065,3151890,1773355,1378535,1391269,569470,821799,2204590,1300309,904281,2039455,1227314,812141,968974,549538,419436,501873,243329,258544,47491,25151,22340,521117,409296,111821,165135,72995,92140,44076,16297,27779,57136,20995,36141,9665,3100,6565,54258,32603,21655,141040,61836,79204,35484,12187,23297,50870,18597,32273,7379,2384,4995,47307,28668,18639,24095,11159,12936,8592,4110,4482,6266,2398,3868,2286,716,1570,6951,3935,3016,2338569,1042516,1296053
27,523,DISTRICT,Bid,Total,10693.00,535835,2585049,1349106,1235943,352890,195245,157645,351254,179777,171477,32722,16806,15916,1718507,987185,731322,866542,361921,504621,1255548,727819,527729,1154708,684533,470175,581109,330449,250660,327830,159120,168710,16800,9889,6911,228969,185075,43894,100840,43286,57554,25171,9384,15787,45736,15928,29808,4293,1376,2917,25640,16598,9042,85727,36151,49576,19994,7001,12993,40598,13901,26697,3298,1069,2229,21837,14180,7657,15113,7135,7978,5177,2383,2794,5138,2027,3111,995,307,688,3803,2418,1385,1329501,621287,708214
27,524,DISTRICT,Latur,Total,7157.00,481572,2454196,1273140,1181056,317811,168237,149574,480913,247918,232995,57488,29872,27616,1650672,932432,718240,803524,340708,462816,1046857,670018,376839,964177,633321,330856,311209,204059,107150,383939,212040,171899,14476,8738,5738,254553,208484,46069,82680,36697,45983,20571,5839,14732,32639,12334,20305,3187,1095,2092,26283,17429,8854,72728,31912,40816,17696,4681,13015,29459,10873,18586,2287,840,1447,23286,15518,7768,9952,4785,5167,2875,1158,1717,3180,1461,1719,900,255,645,2997,1911,1086,1407339,603122,804217
27,525,DISTRICT,Osmanabad,Total,7569.00,351281,1657576,861535,796041,207096,110919,96177,265184,136354,128830,36039,18569,17470,1137810,644304,493506,519766,217231,302535,773916,473795,300121,701894,441657,260237,284235,183034,101201,265167,141208,123959,15261,8369,6892,137231,109046,28185,72022,32138,39884,13126,5509,7617,34358,13624,20734,4570,1475,3095,19968,11530,8438,62735,27886,34849,11344,4675,6669,30679,12101,18578,3673,1154,2519,17039,9956,7083,9287,4252,5035,1782,834,948,3679,1523,2156,897,321,576,2929,1574,1355,883660,387740,495920
27,526,DISTRICT,Solapur,Total,14895.00,873167,4317756,2227852,2089904,538453,285879,252574,649745,331960,317785,77592,39785,37807,2910676,1651266,1259410,1407080,576586,830494,1898395,1206933,691462,1763175,1148937,614238,607657,400723,206934,508141,261052,247089,63585,24250,39335,583792,462912,120880,135220,57996,77224,29593,8804,20789,50193,16973,33220,7521,2317,5204,47913,29902,18011,116262,49221,67041,24558,6830,17728,44571,14939,29632,6015,1852,4163,41118,25600,15518,18958,8775,10183,5035,1974,3061,5622,2034,3588,1506,465,1041,6795,4302,2493,2419361,1020919,1398442
27,527,DISTRICT,Satara,Total,10480.00,653735,3003741,1510842,1492899,317885,167729,150156,323236,161703,161533,29635,15210,14425,2225694,1201034,1024660,778047,309808,468239,1354947,844805,510142,1184407,780808,403599,521786,340240,181546,243687,115586,128101,30207,17342,12865,388727,307640,81087,170540,63997,106543,64090,18623,45467,53554,17004,36550,9565,2511,7054,43331,25859,17472,143516,53447,90069,53128,14917,38211,46258,14487,31771,7499,1960,5539,36631,22083,14548,27024,10550,16474,10962,3706,7256,7296,2517,4779,2066,551,1515,6700,3776,2924,1648794,666037,982757
27,528,DISTRICT,Ratnagiri,Total,8208.00,397115,1615069,761121,853948,155560,80333,75227,66948,31967,34981,20374,10402,9972,1199392,619012,580380,415677,142109,273568,714076,407008,307068,554973,344089,210884,232413,116553,115860,97146,48365,48781,11779,7375,4404,213635,171796,41839,159103,62919,96184,64500,21270,43230,55971,19720,36251,5451,2196,3255,33181,19733,13448,119773,48223,71550,47608,15173,32435,43949,16029,27920,3296,1475,1821,24920,15546,9374,39330,14696,24634,16892,6097,10795,12022,3691,8331,2155,721,1434,8261,4187,4074,900993,354113,546880
